Transaction_ID;Date;Customer_Name;Product;Total_Items;Total_Cost;Payment_Method;City;Store_Type;Discount_Applied;Customer_Category;Season;Promotion
1000007478;25.03.2021 1:25;Christine Brady;['Onions', 'Beef', 'Milk', 'Orange', 'Toothpaste'];1;73.25;Cash;Dallas;Department Store;False;Young Adult;Spring;BOGO (Buy One Get One)
1000007479;29.06.2022 14:53;Jason Chapman;['BBQ Sauce', 'Bath Towels', 'Orange', 'Cheese', 'Butter'];2;19.99;Cash;San Francisco;Convenience Store;False;Student;Fall;Discount on Selected Items
1000007480;05.07.2020 14:03;Tiffany Floyd;['Sponges', 'Insect Repellent', 'Broom'];1;21.апр;Debit Card;Dallas;Warehouse Club;True;Homemaker;Spring;None
1000007481;20.05.2021 7:56;Russell Hartman;['Dish Soap', 'Trash Cans', 'Power Strips', 'Light Bulbs', 'Bath Towels'];10;19.59;Credit Card;Chicago;Specialty Store;True;Young Adult;Winter;Discount on Selected Items
1000007482;09.10.2021 22:09;Matthew Rubio;['Plant Fertilizer', 'Cereal Bars', 'Shampoo'];4;20.28;Credit Card;Chicago;Convenience Store;True;Professional;Spring;Discount on Selected Items
1000007483;11.07.2020 8:42;Jose Diaz II;['Rice'];1;85.12;Debit Card;Houston;Pharmacy;False;Teenager;Winter;BOGO (Buy One Get One)
1000007484;12.04.2024 2:19;Aaron Mccarthy;['Cleaning Rags', 'Shrimp', 'Hair Gel'];7;86.96;Credit Card;Seattle;Department Store;False;Homemaker;Spring;None
1000007485;21.01.2024 22:32;Michael Brown;['Mop', 'Tomatoes', 'Sponges', 'Feminine Hygiene Products', 'Bread'];10;76.14;Cash;Miami;Pharmacy;True;Senior Citizen;Winter;BOGO (Buy One Get One)
1000007486;18.07.2023 10:57;Deanna Adams;['Soda', 'Honey'];9;38.79;Mobile Payment;Los Angeles;Supermarket;True;Retiree;Winter;Discount on Selected Items
1000007487;13.03.2021 20:05;Joseph Hampton;['Toothbrush', 'Mayonnaise', 'Paper Towels'];8;30.13;Debit Card;Los Angeles;Pharmacy;False;Retiree;Fall;BOGO (Buy One Get One)
1000007488;07.11.2022 9:24;John Lee;['Apple', 'Broom', 'Cleaning Rags'];4;июн.13;Mobile Payment;Miami;Supermarket;False;Teenager;Summer;None
1000007489;12.12.2021 8:51;Joshua Patel;['Soda', 'Deodorant', 'Lawn Mower'];9;окт.66;Mobile Payment;Chicago;Convenience Store;False;Homemaker;Summer;BOGO (Buy One Get One)
1000007490;02.11.2022 18:56;David Abbott;['Broom', 'Yogurt', 'Hair Gel', 'Yogurt', 'Butter'];10;49.66;Mobile Payment;Los Angeles;Department Store;True;Homemaker;Spring;Discount on Selected Items
1000007491;06.12.2022 13:08;Matthew Mcguire;['Air Freshener', 'Tissues', 'Pancake Mix'];7;52.85;Mobile Payment;Dallas;Supermarket;False;Professional;Winter;Discount on Selected Items
1000007492;27.07.2020 18:04;Andrew Swanson;['Mayonnaise', 'Diapers', 'Trash Cans', 'Razors', 'Bath Towels'];10;48.38;Mobile Payment;San Francisco;Pharmacy;False;Retiree;Fall;BOGO (Buy One Get One)
1000007493;01.07.2021 4:06;Sandra Davis;['Butter', 'Jam', 'Jam', 'Paper Towels'];1;40.52;Credit Card;San Francisco;Supermarket;False;Senior Citizen;Fall;BOGO (Buy One Get One)
1000007494;18.07.2023 16:28;Richard Shelton;['Banana', 'Shrimp'];5;39.89;Cash;San Francisco;Warehouse Club;False;Student;Fall;Discount on Selected Items
1000007495;15.03.2021 5:33;Mary Mendez;['Milk', 'Light Bulbs'];1;22.45;Mobile Payment;New York;Warehouse Club;True;Retiree;Fall;Discount on Selected Items
1000007496;03.09.2021 5:01;Christopher Smith;['Baby Wipes', 'Beef', 'Dish Soap', 'Milk'];5;71.65;Cash;San Francisco;Warehouse Club;False;Senior Citizen;Winter;Discount on Selected Items
1000007497;29.03.2020 17:23;Carl Richards;['Dish Soap', 'Cleaning Spray', 'Soda', 'Soap'];9;47.65;Mobile Payment;Atlanta;Convenience Store;True;Retiree;Fall;BOGO (Buy One Get One)
1000007498;16.04.2022 13:27;Jasmine Martinez;['Extension Cords'];6;85.95;Cash;Chicago;Department Store;False;Professional;Winter;BOGO (Buy One Get One)
1000007499;30.05.2023 19:10;George Castillo;['Onions', 'Olive Oil', 'Shower Gel', 'Spinach'];10;65.76;Credit Card;Chicago;Specialty Store;False;Retiree;Fall;Discount on Selected Items
1000007500;11.01.2022 23:18;Dana Gardner;['Trash Cans', 'Pancake Mix', 'Extension Cords'];10;97.73;Mobile Payment;San Francisco;Convenience Store;True;Senior Citizen;Fall;None
1000007501;10.02.2023 9:51;Linda Lambert;['Power Strips', 'Insect Repellent', 'Pickles', 'Vacuum Cleaner'];6;авг.95;Mobile Payment;San Francisco;Specialty Store;True;Teenager;Summer;Discount on Selected Items
1000007502;13.10.2021 22:29;Betty Juarez;['Vacuum Cleaner', 'Orange', 'Shampoo'];7;35.84;Mobile Payment;Boston;Specialty Store;False;Young Adult;Fall;None
1000007503;20.11.2023 21:34;Gregory Logan;['Mayonnaise'];2;98.52;Debit Card;Dallas;Supermarket;True;Retiree;Winter;None
1000007504;07.03.2020 13:03;Nicholas Jackson;['Pancake Mix'];7;94.48;Debit Card;Dallas;Department Store;False;Homemaker;Fall;BOGO (Buy One Get One)
1000007505;21.09.2021 1:27;Melissa Jones;['Cheese'];5;80.02;Mobile Payment;Miami;Convenience Store;False;Middle-Aged;Spring;None
1000007506;11.11.2021 17:23;Michael Hernandez;['Mop'];5;83.48;Mobile Payment;Chicago;Warehouse Club;True;Student;Winter;None
1000007507;02.01.2020 23:49;Nancy Aguirre;['Soda', 'Potatoes', 'Toilet Paper'];1;13.63;Mobile Payment;Houston;Pharmacy;False;Senior Citizen;Winter;BOGO (Buy One Get One)
1000007508;25.09.2021 22:43;Miguel Escobar;['Onions', 'Hand Sanitizer'];2;53.92;Debit Card;Atlanta;Specialty Store;False;Retiree;Winter;Discount on Selected Items
1000007509;29.12.2020 0:57;Christopher Knight;['Mop', 'Spinach', 'Shrimp', 'Eggs', 'BBQ Sauce'];5;май.29;Credit Card;Miami;Supermarket;False;Teenager;Spring;BOGO (Buy One Get One)
1000007510;06.05.2024 5:45;Kyle Pace;['Tuna', 'Toothbrush', 'Milk', 'Toothpaste', 'Baby Wipes'];9;86.17;Debit Card;Atlanta;Specialty Store;False;Middle-Aged;Summer;Discount on Selected Items
1000007511;09.11.2023 4:40;William Ware;['Bread'];10;35.8;Debit Card;Seattle;Department Store;False;Homemaker;Winter;None
1000007512;17.06.2022 12:28;Brittany Allen;['Tea', 'Milk', 'Diapers', 'Tuna'];1;99.56;Mobile Payment;Chicago;Department Store;False;Middle-Aged;Spring;BOGO (Buy One Get One)
1000007513;14.01.2022 9:23;Bobby Mata DVM;['Deodorant', 'Feminine Hygiene Products', 'Trash Bags'];8;24.99;Debit Card;Los Angeles;Department Store;True;Senior Citizen;Spring;Discount on Selected Items
1000007514;12.12.2021 6:05;Christine Pham;['Sponges', 'Tea', 'Cleaning Spray', 'Vinegar', 'Shaving Cream'];2;79.02;Credit Card;San Francisco;Department Store;False;Senior Citizen;Winter;Discount on Selected Items
1000007515;07.10.2022 12:25;Jeremy Lopez;['Yogurt', 'Lawn Mower', 'Baby Wipes', 'Salmon', 'Onions'];1;71.98;Debit Card;Los Angeles;Pharmacy;False;Young Adult;Spring;BOGO (Buy One Get One)
1000007516;20.09.2023 0:43;Carlos Robinson;['Honey', 'Dishware'];10;54.79;Cash;San Francisco;Convenience Store;True;Homemaker;Winter;Discount on Selected Items
1000007517;13.02.2023 13:42;Diana Rogers;['Vinegar', 'Chicken', 'Chicken'];3;78.87;Credit Card;Seattle;Convenience Store;False;Student;Fall;BOGO (Buy One Get One)
1000007518;10.09.2021 12:27;April Jones;['Shaving Cream'];1;97.31;Mobile Payment;Houston;Specialty Store;False;Student;Summer;BOGO (Buy One Get One)
1000007519;05.07.2021 23:56;Michael Larson;['Baby Wipes', 'Plant Fertilizer', 'Cheese'];5;97.83;Debit Card;Boston;Specialty Store;True;Teenager;Summer;Discount on Selected Items
1000007520;13.09.2021 7:28;Alexandria Mills;['Soda'];4;93.82;Cash;New York;Supermarket;True;Senior Citizen;Summer;None
1000007521;17.06.2020 0:41;Charles Hill;['Orange', 'Toilet Paper', 'Hair Gel', 'Bath Towels', 'Pasta'];10;45.06;Cash;Boston;Convenience Store;True;Young Adult;Spring;None
1000007522;22.02.2020 10:05;Kimberly Vaughn;['Diapers', 'Toilet Paper', 'Tomatoes'];5;53.79;Credit Card;Seattle;Supermarket;True;Retiree;Spring;Discount on Selected Items
1000007523;09.10.2023 14:15;Andrew Brady;['Syrup', 'Mop', 'Dish Soap', 'Vinegar'];1;90.99;Cash;Chicago;Convenience Store;True;Retiree;Winter;BOGO (Buy One Get One)
1000007524;10.06.2023 10:32;Patricia Burke;['Deodorant', 'Shrimp'];3;38.54;Credit Card;Los Angeles;Supermarket;True;Teenager;Fall;Discount on Selected Items
1000007525;19.01.2023 23:41;Francisco Morris;['Diapers', 'Ironing Board', 'Pancake Mix'];5;94.22;Cash;Chicago;Specialty Store;False;Professional;Summer;BOGO (Buy One Get One)
1000007526;27.12.2023 10:26;William Taylor;['Vacuum Cleaner', 'Orange', 'Chicken', 'Chicken'];3;31.89;Mobile Payment;Dallas;Pharmacy;True;Senior Citizen;Spring;Discount on Selected Items
1000007527;06.09.2020 6:50;Sarah Ashley;['Milk', 'Banana'];1;81.78;Debit Card;Boston;Pharmacy;False;Teenager;Summer;BOGO (Buy One Get One)
1000007528;26.10.2022 23:53;Gloria Price;['Olive Oil', 'Mustard', 'Pancake Mix', 'Yogurt'];9;32.19;Mobile Payment;New York;Pharmacy;True;Young Adult;Fall;BOGO (Buy One Get One)
1000007529;27.12.2022 23:59;Courtney Elliott;['Baby Wipes', 'Shampoo'];8;49.5;Mobile Payment;Atlanta;Convenience Store;False;Senior Citizen;Spring;None
1000007530;01.09.2023 23:22;Linda Morris;['Power Strips', 'Carrots', 'Power Strips', 'Dish Soap', 'Dish Soap'];1;77.14;Credit Card;Seattle;Pharmacy;True;Teenager;Summer;Discount on Selected Items
1000007531;26.02.2020 19:27;Stephen Gonzalez;['Honey', 'Cleaning Spray', 'Bread'];8;27.0;Credit Card;Los Angeles;Supermarket;True;Professional;Winter;Discount on Selected Items
1000007532;28.10.2021 0:25;Sandra Maynard;['Dustpan'];10;98.78;Debit Card;Boston;Department Store;False;Homemaker;Fall;Discount on Selected Items
1000007533;10.11.2022 10:48;Jared Moore Jr.;['Iron', 'Toilet Paper', 'Dishware', 'Toothpaste'];2;окт.53;Cash;San Francisco;Specialty Store;True;Middle-Aged;Fall;None
1000007534;18.06.2021 19:17;Dr. Stanley Sparks MD;['Bath Towels', 'Shampoo', 'Hair Gel'];3;57.45;Credit Card;Boston;Department Store;True;Young Adult;Summer;BOGO (Buy One Get One)
1000007535;19.03.2023 14:25;Tricia Turner;['Toilet Paper', 'Pickles', 'Power Strips'];5;66.83;Credit Card;San Francisco;Convenience Store;False;Student;Spring;Discount on Selected Items
1000007536;05.01.2023 21:47;Grace Castro;['Insect Repellent', 'Shower Gel', 'Air Freshener'];1;авг.22;Credit Card;Miami;Convenience Store;False;Teenager;Spring;BOGO (Buy One Get One)
1000007537;09.02.2021 14:39;Scott Greene;['Tuna', 'BBQ Sauce', 'Tea', 'Plant Fertilizer'];9;68.9;Mobile Payment;Los Angeles;Supermarket;False;Young Adult;Winter;Discount on Selected Items
1000007538;14.08.2023 10:19;Gregory Pace;['Power Strips', 'Bath Towels'];2;53.5;Debit Card;New York;Specialty Store;True;Middle-Aged;Winter;None
1000007539;16.10.2021 22:16;Anthony Carter;['Garden Hose'];6;19.31;Mobile Payment;Chicago;Supermarket;False;Professional;Spring;None
1000007540;29.06.2020 5:34;James Garcia;['Razors', 'Toilet Paper', 'Shampoo', 'Canned Soup', 'Mustard'];10;44.72;Cash;San Francisco;Supermarket;False;Senior Citizen;Winter;BOGO (Buy One Get One)
1000007541;19.05.2020 19:36;Mrs. Tonya Butler PhD;['Broom', 'Cereal', 'Syrup', 'Toilet Paper', 'Garden Hose'];5;68.7;Debit Card;Seattle;Specialty Store;False;Senior Citizen;Fall;Discount on Selected Items
1000007542;13.01.2021 11:08;Lawrence Rogers;['Cleaning Rags', 'Dish Soap'];4;74.9;Cash;Atlanta;Department Store;True;Young Adult;Winter;None
1000007543;15.07.2022 1:36;Nicholas Davis;['Cereal Bars'];4;43.32;Credit Card;Atlanta;Pharmacy;True;Teenager;Spring;None
1000007544;03.04.2022 4:16;Nancy Carroll;['Dish Soap', 'Insect Repellent', 'Diapers', 'Toothpaste', 'Light Bulbs'];1;71.5;Cash;Seattle;Supermarket;False;Middle-Aged;Spring;BOGO (Buy One Get One)
1000007545;01.11.2023 4:36;Lindsay Webb;['Shampoo', 'Potatoes'];3;90.73;Credit Card;Seattle;Warehouse Club;False;Student;Winter;BOGO (Buy One Get One)
1000007546;11.01.2021 20:33;Dr. Michele Simmons;['Eggs', 'Trash Cans', 'Laundry Detergent', 'Mayonnaise'];6;95.7;Cash;San Francisco;Specialty Store;False;Teenager;Spring;None
1000007547;15.01.2021 19:17;Alexandra Evans;['Tissues', 'Plant Fertilizer'];3;95.35;Mobile Payment;San Francisco;Supermarket;True;Middle-Aged;Fall;None
1000007548;16.07.2023 20:16;Megan Moore;['Diapers', 'Tissues', 'Cheese', 'Salmon', 'Honey'];4;21.68;Debit Card;Atlanta;Pharmacy;True;Middle-Aged;Spring;Discount on Selected Items
1000007549;24.05.2021 12:24;Cynthia Kelley;['Potatoes', 'Air Freshener'];4;67.76;Debit Card;Miami;Pharmacy;False;Teenager;Winter;BOGO (Buy One Get One)
1000007550;16.05.2020 14:13;Joseph Clark;['Olive Oil', 'Trash Bags', 'Spinach', 'Pancake Mix', 'Laundry Detergent'];6;41.07;Debit Card;Chicago;Supermarket;False;Teenager;Spring;Discount on Selected Items
1000007551;17.09.2022 0:03;Dr. Ana Tate;['Diapers', 'Coffee', 'Mayonnaise'];3;72.73;Mobile Payment;Los Angeles;Convenience Store;True;Young Adult;Winter;Discount on Selected Items
1000007552;13.01.2020 10:23;Brittney Martinez;['Feminine Hygiene Products', 'Toothpaste', 'Trash Bags', 'Soap'];7;22.35;Cash;Dallas;Warehouse Club;True;Professional;Winter;BOGO (Buy One Get One)
1000007553;01.06.2022 7:38;Jay Mcintyre;['Chicken', 'Dish Soap'];2;19.мар;Mobile Payment;New York;Warehouse Club;False;Homemaker;Spring;None
1000007554;13.04.2021 21:28;Shelly Henderson;['Cereal', 'Hair Gel', 'Mayonnaise'];2;33.59;Debit Card;Seattle;Supermarket;True;Senior Citizen;Winter;None
1000007555;22.10.2020 13:47;Betty Guzman;['Ice Cream', 'Shower Gel', 'Water', 'Honey', 'Honey'];5;45.39;Credit Card;New York;Department Store;False;Homemaker;Winter;Discount on Selected Items
1000007556;29.03.2021 3:38;Paul Reynolds;['Laundry Detergent'];6;69.98;Cash;Miami;Warehouse Club;True;Professional;Fall;BOGO (Buy One Get One)
1000007557;18.07.2020 13:45;Jessica Wong;['Paper Towels', 'Shaving Cream', 'Toothbrush'];7;48.64;Debit Card;Boston;Warehouse Club;True;Professional;Summer;Discount on Selected Items
1000007558;15.07.2023 3:40;Austin Banks;['BBQ Sauce', 'Baby Wipes'];10;24.94;Cash;San Francisco;Supermarket;True;Homemaker;Spring;Discount on Selected Items
1000007559;16.08.2022 8:15;Jessica Frazier;['Baby Wipes', 'Air Freshener', 'Water', 'Mayonnaise'];7;24.23;Mobile Payment;Atlanta;Specialty Store;False;Homemaker;Summer;Discount on Selected Items
1000007560;27.05.2021 19:26;Jordan Howell;['Water', 'Apple', 'Peanut Butter', 'Laundry Detergent', 'Cleaning Spray'];4;ноя.94;Cash;Seattle;Specialty Store;False;Retiree;Summer;BOGO (Buy One Get One)
1000007561;28.12.2023 22:20;Michael Johnson;['Shrimp', 'Pickles', 'Carrots', 'Spinach', 'Dish Soap'];10;авг.43;Cash;Houston;Pharmacy;True;Young Adult;Winter;BOGO (Buy One Get One)
1000007562;04.04.2022 7:53;Margaret Taylor MD;['Water', 'Tomatoes', 'Ice Cream', 'Spinach', 'Dishware'];5;97.04;Cash;San Francisco;Convenience Store;True;Homemaker;Summer;None
1000007563;23.12.2020 20:56;James Rodriguez;['Pasta', 'BBQ Sauce', 'Laundry Detergent'];8;14.66;Debit Card;Atlanta;Supermarket;False;Middle-Aged;Summer;Discount on Selected Items
1000007564;06.05.2023 15:40;Joe Jones;['BBQ Sauce', 'Canned Soup', 'Broom'];9;96.77;Cash;Boston;Department Store;False;Homemaker;Winter;BOGO (Buy One Get One)
1000007565;17.09.2020 17:36;Ashley Salinas;['Baby Wipes', 'Toothbrush'];10;74.02;Mobile Payment;New York;Convenience Store;False;Homemaker;Spring;BOGO (Buy One Get One)
1000007566;16.02.2021 12:41;Gary Huerta;['Cereal Bars', 'Olive Oil', 'Banana'];10;15.62;Cash;Chicago;Warehouse Club;False;Middle-Aged;Summer;Discount on Selected Items
1000007567;08.11.2021 13:38;Christopher Davis;['Bread', 'Air Freshener', 'Insect Repellent'];5;91.7;Cash;New York;Convenience Store;False;Professional;Fall;Discount on Selected Items
1000007568;02.09.2022 10:22;Cindy Boyle;['Tuna', 'Razors', 'Laundry Detergent', 'BBQ Sauce'];1;75.88;Debit Card;Dallas;Specialty Store;True;Teenager;Summer;None
1000007569;17.04.2022 8:24;Robert Brown;['Dishware'];7;83.36;Mobile Payment;Chicago;Specialty Store;True;Middle-Aged;Summer;Discount on Selected Items
1000007570;27.03.2024 3:05;Jasmine Harris;['Laundry Detergent', 'Shrimp'];10;66.26;Mobile Payment;Los Angeles;Convenience Store;True;Teenager;Fall;BOGO (Buy One Get One)
1000007571;21.09.2021 20:46;Eric Myers;['Iron', 'BBQ Sauce', 'Trash Bags'];7;27.июл;Debit Card;New York;Department Store;True;Young Adult;Spring;None
1000007572;19.01.2021 14:06;Keith Gray;['Bread', 'Shower Gel', 'Rice', 'Shower Gel', 'Honey'];5;дек.14;Credit Card;Boston;Specialty Store;True;Senior Citizen;Spring;None
1000007573;10.03.2022 19:26;Michael Henderson;['Extension Cords', 'Light Bulbs'];8;43.36;Cash;Chicago;Specialty Store;False;Professional;Spring;None
1000007574;24.10.2020 6:39;Sheila Branch;['Butter', 'Light Bulbs'];8;99.62;Credit Card;Miami;Pharmacy;True;Senior Citizen;Winter;Discount on Selected Items
1000007575;10.10.2022 1:17;William Washington;['Baby Wipes', 'Trash Bags', 'Water', 'Butter', 'Rice'];9;20.76;Debit Card;Chicago;Supermarket;True;Young Adult;Summer;BOGO (Buy One Get One)
1000007576;10.01.2023 15:00;Tiffany Hood;['Tissues', 'Potatoes', 'Toilet Paper', 'Mop', 'Bath Towels'];4;июн.77;Cash;Boston;Supermarket;True;Retiree;Spring;None
1000007577;05.04.2020 15:40;Christine Ellis;['Shrimp', 'Plant Fertilizer'];3;43.5;Cash;San Francisco;Pharmacy;True;Retiree;Summer;None
1000007578;14.05.2023 9:48;Tanya Simpson;['Pasta', 'Toothpaste', 'Diapers', 'Cleaning Rags'];4;49.88;Credit Card;Dallas;Supermarket;False;Teenager;Spring;None
1000007579;05.03.2020 10:36;Mark Hoffman;['Syrup', 'Banana', 'Cereal', 'Pickles'];9;57.15;Debit Card;Los Angeles;Department Store;False;Homemaker;Winter;None
1000007580;22.01.2024 21:14;David White;['Lawn Mower'];1;19.42;Cash;New York;Department Store;True;Teenager;Fall;Discount on Selected Items
1000007581;14.12.2020 20:02;Francisco Tapia;['Cleaning Rags', 'Syrup'];2;23.94;Debit Card;Dallas;Convenience Store;True;Professional;Winter;BOGO (Buy One Get One)
1000007582;02.11.2022 12:09;Stephanie White;['Trash Cans', 'Chicken', 'Olive Oil', 'Broom'];3;79.11;Credit Card;Miami;Department Store;False;Middle-Aged;Winter;Discount on Selected Items
1000007583;04.11.2022 0:20;James Blankenship;['Jam', 'Iron', 'Feminine Hygiene Products', 'Bread', 'Eggs'];2;69.78;Debit Card;Atlanta;Pharmacy;False;Professional;Spring;Discount on Selected Items
1000007584;01.01.2022 23:42;Casey Richmond;['Iron'];1;92.01;Credit Card;Dallas;Pharmacy;False;Retiree;Fall;BOGO (Buy One Get One)
1000007585;31.08.2021 6:17;Julie Garner;['Lawn Mower'];9;81.33;Credit Card;Dallas;Warehouse Club;False;Middle-Aged;Winter;BOGO (Buy One Get One)
1000007586;06.07.2020 17:08;Alicia Miller;['Cheese', 'Beef', 'Vinegar', 'Eggs'];3;34.2;Cash;Miami;Warehouse Club;True;Young Adult;Winter;None
1000007587;13.03.2022 14:16;Stephanie Fernandez;['Broom', 'Vinegar'];3;50.41;Credit Card;Atlanta;Warehouse Club;True;Middle-Aged;Summer;Discount on Selected Items
1000007588;01.06.2021 2:56;Kara Nelson;['Laundry Detergent', 'Razors', 'Paper Towels'];5;76.0;Credit Card;New York;Warehouse Club;False;Retiree;Spring;None
1000007589;03.02.2021 3:45;Lauren Hernandez;['Cheese'];1;92.31;Credit Card;New York;Warehouse Club;False;Middle-Aged;Spring;None
1000007590;15.05.2023 8:20;Jason Williams;['Paper Towels', 'Soap', 'Broom'];5;93.77;Credit Card;Houston;Warehouse Club;False;Teenager;Summer;Discount on Selected Items
1000007591;03.05.2024 13:58;Steven Gould;['Shower Gel', 'Hand Sanitizer', 'Cleaning Rags'];10;85.55;Debit Card;Atlanta;Pharmacy;True;Homemaker;Winter;None
1000007592;07.03.2024 18:02;Stephanie Peterson;['Tea'];6;17.34;Cash;Seattle;Convenience Store;True;Teenager;Winter;BOGO (Buy One Get One)
1000007593;10.12.2022 12:44;Daniel Powell;['Broom', 'Cereal Bars', 'Broom', 'Hair Gel'];9;июн.62;Debit Card;Seattle;Pharmacy;True;Middle-Aged;Spring;Discount on Selected Items
1000007594;25.01.2023 20:42;Jeff Figueroa;['Toothbrush', 'Chicken', 'Coffee', 'Trash Cans', 'Butter'];3;83.91;Credit Card;Houston;Convenience Store;False;Homemaker;Fall;Discount on Selected Items
1000007595;12.12.2021 7:01;William Mullen;['Syrup'];7;69.03;Mobile Payment;Seattle;Department Store;True;Young Adult;Fall;BOGO (Buy One Get One)
1000007596;27.04.2024 13:05;Julie Vaughn;['Dish Soap'];9;44.95;Cash;Atlanta;Warehouse Club;False;Middle-Aged;Fall;None
1000007597;07.12.2021 1:17;Kristen Jones;['Pasta'];3;67.45;Cash;Miami;Supermarket;False;Middle-Aged;Fall;None
1000007598;15.05.2022 3:12;Mrs. Jacqueline Ruiz MD;['Coffee', 'Ice Cream', 'Mop'];4;26.77;Debit Card;Dallas;Department Store;True;Middle-Aged;Summer;BOGO (Buy One Get One)
1000007599;03.12.2023 6:17;Maria Holden;['Shower Gel', 'Garden Hose', 'Cheese'];1;52.6;Mobile Payment;Atlanta;Department Store;True;Young Adult;Summer;None
1000007600;27.08.2023 1:52;Wesley Smith;['Mayonnaise', 'Hand Sanitizer', 'Mayonnaise', 'Laundry Detergent'];7;68.27;Cash;Los Angeles;Warehouse Club;False;Middle-Aged;Winter;BOGO (Buy One Get One)
1000007601;12.07.2021 9:13;Felicia White;['Chips'];8;ноя.99;Credit Card;Dallas;Warehouse Club;False;Teenager;Summer;Discount on Selected Items
1000007602;15.03.2020 0:44;Lacey Thomas;['Tomatoes'];4;25.88;Cash;New York;Pharmacy;False;Homemaker;Summer;BOGO (Buy One Get One)
1000007603;28.03.2021 16:20;Kristina May;['Tuna'];10;84.84;Debit Card;Los Angeles;Pharmacy;True;Professional;Spring;Discount on Selected Items
1000007604;23.04.2020 1:28;Duane Myers;['Trash Cans', 'Dishware', 'Cereal', 'Toothbrush'];6;19.46;Debit Card;Atlanta;Convenience Store;True;Middle-Aged;Fall;Discount on Selected Items
1000007605;02.01.2020 2:34;Sandra Robinson;['Light Bulbs', 'Yogurt', 'Paper Towels', 'Laundry Detergent'];2;77.18;Credit Card;Miami;Convenience Store;False;Retiree;Fall;BOGO (Buy One Get One)
1000007606;20.06.2022 16:35;Beverly Baker;['Beef', 'Ice Cream', 'Deodorant', 'Vinegar'];10;27.99;Cash;Atlanta;Warehouse Club;True;Senior Citizen;Summer;Discount on Selected Items
1000007607;22.03.2020 21:06;William Mccann;['Eggs', 'Spinach', 'BBQ Sauce', 'Tea'];7;19.36;Mobile Payment;Boston;Warehouse Club;False;Professional;Winter;BOGO (Buy One Get One)
1000007608;07.07.2023 0:26;Lori Flores;['Honey', 'Carrots', 'Apple', 'Pancake Mix'];6;64.25;Mobile Payment;Miami;Department Store;False;Retiree;Winter;Discount on Selected Items
1000007609;01.01.2024 13:22;Maria Coleman;['Yogurt'];9;62.76;Debit Card;Boston;Convenience Store;True;Professional;Summer;None
1000007610;13.05.2023 21:49;Jeremy Obrien;['Tea', 'Pickles', 'Jam'];5;66.99;Credit Card;Miami;Warehouse Club;False;Middle-Aged;Winter;Discount on Selected Items
1000007611;09.08.2021 21:53;Keith Jones;['Jam', 'Hand Sanitizer', 'Shaving Cream'];6;ноя.98;Credit Card;Houston;Department Store;False;Homemaker;Winter;BOGO (Buy One Get One)
1000007612;28.01.2022 9:43;Susan Smith;['Orange', 'Vinegar', 'Trash Bags', 'Cleaning Rags', 'Shrimp'];8;31.84;Debit Card;Dallas;Department Store;False;Student;Spring;None
1000007613;24.07.2023 3:48;Rhonda Smith;['Ironing Board', 'Laundry Detergent', 'Canned Soup'];1;45.51;Credit Card;Seattle;Warehouse Club;False;Middle-Aged;Fall;None
1000007614;14.02.2023 15:07;Vanessa Bates;['Carrots', 'Bath Towels', 'Jam'];7;37.5;Debit Card;Chicago;Supermarket;False;Teenager;Fall;BOGO (Buy One Get One)
1000007615;20.03.2024 7:01;Tyler Gonzalez;['Ketchup', 'Air Freshener', 'Peanut Butter'];3;26.57;Debit Card;Chicago;Specialty Store;False;Professional;Summer;None
1000007616;29.04.2024 14:19;Nicole Townsend;['Butter', 'Cereal', 'Plant Fertilizer', 'Tissues', 'Dishware'];10;53.49;Mobile Payment;Boston;Specialty Store;False;Teenager;Fall;None
1000007617;21.07.2022 23:06;Jerry Powell;['Deodorant', 'Lawn Mower', 'Soda', 'Lawn Mower'];10;98.13;Debit Card;Chicago;Department Store;False;Young Adult;Fall;None
1000007618;26.10.2022 18:13;Melissa Anderson;['Bath Towels', 'Ironing Board', 'Bread'];8;май.17;Debit Card;Los Angeles;Pharmacy;True;Senior Citizen;Winter;BOGO (Buy One Get One)
1000007619;03.05.2024 7:13;Tina Santana;['Trash Cans', 'Dustpan'];2;32.32;Credit Card;Boston;Supermarket;True;Young Adult;Winter;Discount on Selected Items
1000007620;17.10.2021 20:12;Drew Robbins;['Diapers', 'Power Strips', 'Cereal Bars', 'Pickles'];7;37.32;Debit Card;Houston;Supermarket;False;Homemaker;Fall;Discount on Selected Items
1000007621;02.06.2022 3:08;Jimmy Contreras;['Olive Oil', 'Tuna', 'Tea', 'Beef', 'Tea'];6;78.98;Credit Card;Miami;Warehouse Club;False;Middle-Aged;Winter;Discount on Selected Items
1000007622;13.12.2022 18:34;Kimberly Goodman;['Canned Soup', 'Cereal'];5;июн.42;Debit Card;San Francisco;Supermarket;False;Teenager;Spring;BOGO (Buy One Get One)
1000007623;09.08.2023 22:09;William Nielsen;['Diapers', 'Mustard', 'Yogurt', 'Tea'];2;13.56;Cash;San Francisco;Pharmacy;True;Middle-Aged;Spring;BOGO (Buy One Get One)
1000007624;01.05.2020 17:13;Jeffrey Oliver;['Toothbrush', 'Carrots', 'Cleaning Spray', 'Beef', 'Mustard'];2;81.42;Mobile Payment;New York;Pharmacy;False;Retiree;Spring;None
